2,0.000000
3,0.000001
4,0.000001
5,0.000000
6,0.000000
7,0.000001
8,0.000000
9,0.000001
10,0.000000
11,0.000000
12,0.000001
13,0.000001
14,0.000001
15,0.000002
16,0.000002
17,0.000001
18,0.000002
19,0.000002
20,0.000002
21,0.000001
22,0.000002
23,0.000002
24,0.000002
25,0.000003
26,0.000002
27,0.000002
28,0.000003
29,0.000003
30,0.000003
31,0.000003
32,0.000004
33,0.000004
34,0.000004
35,0.000004
36,0.000004
37,0.000005
38,0.000005
39,0.000005
40,0.000004
41,0.000005
42,0.000005
43,0.000005
44,0.000006
45,0.000006
46,0.000007
47,0.000007
48,0.000007
49,0.000007
50,0.000007
51,0.000008
52,0.000008
53,0.000009
54,0.000010
55,0.000011
56,0.000013
57,0.000012
58,0.000012
59,0.000013
60,0.000011
61,0.000011
62,0.000012
63,0.000011
64,0.000015
65,0.000012
66,0.000013
67,0.000013
68,0.000014
69,0.000014
70,0.000014
71,0.000014
72,0.000015
73,0.000016
74,0.000016
75,0.000019
76,0.000016
77,0.000016
78,0.000019
79,0.000021
80,0.000021
81,0.000022
82,0.000023
83,0.000027
84,0.000021
85,0.000022
86,0.000026
87,0.000028
88,0.000029
89,0.000029
90,0.000023
91,0.000028
92,0.000024
93,0.000028
94,0.000027
95,0.000029
96,0.000029
97,0.000029
98,0.000029
99,0.000027
100,0.000027
101,0.000028
102,0.000031
103,0.000030
104,0.000031
105,0.000030
106,0.000030
107,0.000031
108,0.000031
109,0.000032
110,0.000032
111,0.000034
112,0.000033
113,0.000037
114,0.000038
115,0.000038
116,0.000035
117,0.000038
118,0.000038
119,0.000040
120,0.000041
121,0.000042
122,0.000042
123,0.000044
124,0.000048
125,0.000048
126,0.000054
127,0.000049
128,0.000045
129,0.000047
130,0.000049
131,0.000056
132,0.000053
133,0.000059
134,0.000064
135,0.000074
136,0.000067
137,0.000063
138,0.000067
139,0.000065
140,0.000066
141,0.000066
142,0.000054
143,0.000056
144,0.000055
145,0.000059
146,0.000069
147,0.000058
148,0.000059
149,0.000059
150,0.000061
151,0.000062
152,0.000063
153,0.000066
154,0.000067
155,0.000069
156,0.000069
157,0.000069
158,0.000067
159,0.000072
160,0.000072
161,0.000072
162,0.000073
163,0.000074
164,0.000076
165,0.000072
166,0.000085
167,0.000092
168,0.000088
169,0.000081
170,0.000075
171,0.000077
172,0.000078
173,0.000079
174,0.000079
175,0.000079
176,0.000081
177,0.000083
178,0.000084
179,0.000093
180,0.000095
181,0.000102
182,0.000088
183,0.000102
184,0.000089
185,0.000091
186,0.000116
187,0.000115
188,0.000100
189,0.000124
190,0.000114
191,0.000102
192,0.000100
193,0.000101
194,0.000102
195,0.000104
196,0.000105
197,0.000105
198,0.000106
199,0.000117
200,0.000119
201,0.000108
202,0.000139
203,0.000142
204,0.000141
205,0.000140
206,0.000119
207,0.000113
208,0.000116
209,0.000128
210,0.000129
211,0.000131
212,0.000132
213,0.000137
214,0.000127
215,0.000125
216,0.000158
217,0.000133
218,0.000133
219,0.000130
220,0.000131
221,0.000130
222,0.000132
223,0.000132
224,0.000141
225,0.000154
226,0.000184
227,0.000197
228,0.000158
229,0.000214
230,0.000179
231,0.000164
232,0.000146
233,0.000145
234,0.000145
235,0.000145
236,0.000147
237,0.000150
238,0.000158
239,0.000151
240,0.000155
241,0.000154
242,0.000155
243,0.000157
244,0.000159
245,0.000159
246,0.000160
247,0.000161
248,0.000163
249,0.000164
250,0.000167
251,0.000169
252,0.000170
253,0.000174
254,0.000171
255,0.000174
256,0.000193
257,0.000194
258,0.000229
259,0.000230
260,0.000187
261,0.000187
262,0.000184
263,0.000194
264,0.000185
265,0.000194
266,0.000210
267,0.000211
268,0.000210
269,0.000195
270,0.000195
271,0.000216
272,0.000212
273,0.000201
274,0.000224
275,0.000205
276,0.000206
277,0.000228
278,0.000209
279,0.000232
280,0.000211
281,0.000213
282,0.000212
283,0.000272
284,0.000276
285,0.000249
286,0.000276
287,0.000260
288,0.000286
289,0.000271
290,0.000272
291,0.000273
292,0.000287
293,0.000281
294,0.000307
295,0.000266
296,0.000299
297,0.000289
298,0.000305
299,0.000286
300,0.000282
301,0.000296
302,0.000289
303,0.000311
304,0.000304
305,0.000323
306,0.000309
307,0.000300
308,0.000322
309,0.000330
310,0.000331
311,0.000263
312,0.000264
313,0.000328
314,0.000333
315,0.000328
316,0.000335
317,0.000343
318,0.000352
319,0.000342
320,0.000363
321,0.000365
322,0.000358
323,0.000346
324,0.000348
325,0.000364
326,0.000364
327,0.000370
328,0.000353
329,0.000380
330,0.000406
331,0.000434
332,0.000383
333,0.000377
334,0.000363
335,0.000372
336,0.000369
337,0.000356
338,0.000384
339,0.000376
340,0.000415
341,0.000393
342,0.000403
343,0.000409
344,0.000397
345,0.000386
346,0.000400
347,0.000400
348,0.000421
349,0.000419
350,0.000401
351,0.000397
352,0.000404
353,0.000445
354,0.000410
355,0.000434
356,0.000398
357,0.000422
358,0.000419
359,0.000427
360,0.000453
361,0.000409
362,0.000420
363,0.000426
364,0.000453
365,0.000464
366,0.000470
367,0.000472
368,0.000476
369,0.000448
370,0.000451
371,0.000464
372,0.000465
373,0.000455
374,0.000484
375,0.000480
376,0.000490
377,0.000445
378,0.000464
379,0.000487
380,0.000402
381,0.000400
382,0.000410
383,0.000403
384,0.000406
385,0.000404
386,0.000407
387,0.000427
388,0.000412
389,0.000414
390,0.000414
391,0.000419
392,0.000422
393,0.000420
394,0.000541
395,0.000531
396,0.000426
397,0.000430
398,0.000431
399,0.000435
400,0.000441
401,0.000437
402,0.000442
403,0.000444
404,0.000455
405,0.000446
406,0.000448
407,0.000455
408,0.000575
409,0.000582
410,0.000460
411,0.000460
412,0.000469
413,0.000468
414,0.000464
415,0.000471
416,0.000471
417,0.000472
418,0.000476
419,0.000476
420,0.000484
421,0.000482
422,0.000547
423,0.000610
424,0.000517
425,0.000497
426,0.000503
427,0.000497
428,0.000512
429,0.000504
430,0.000508
431,0.000559
432,0.000516
